0.03,0.075,210.0342,280.6528,321.0321,441.8794
0.03,0.09,211.8809,283.1197,326.1619,444.2928
0.03,0.105,214.7331,287.3497,335.1245,448.7585
0.03,0.195,167.0618,248.0549,328.9382,459.2473
0.03,0.21,166.6479,247.0999,327.1005,452.5377
0.03,0.22499999999999998,168.8708,248.5428,326.9398,447.3112
0.03,0.24,170.98,249.665,326.3618,441.8712
0.03,0.255,172.5229,250.0638,325.1843,436.3942
0.03,0.27,173.4973,249.8894,325.0212,433.4079
0.03,0.285,173.8827,248.9307,321.0433,426.3446
0.03,0.3,173.8305,247.5968,318.2267,422.01
0.03,0.315,173.4108,245.9936,316.6586,420.5178
0.03,0.32999999999999996,172.4932,243.8385,311.735,414.983
0.03,0.345,171.2868,241.5294,308.3027,412.3217
0.03,0.36,169.7636,239.0,305.0099,410.2748
0.03,0.375,167.9465,236.2728,301.8991,408.7771
0.03,0.39,165.8649,233.3674,299.1157,407.8638
0.03,0.40499999999999997,163.5429,230.2963,296.7417,407.4942
0.03,0.42,161.0032,227.0642,294.8047,407.6271
0.03,0.435,158.3775,223.7356,294.3823,410.4864
0.03,0.44999999999999996,155.401,220.1717,292.6407,409.6043
0.03,0.46499999999999997,152.4011,216.5344,292.5292,411.5112
0.03,0.48,149.3012,212.7925,293.0201,413.9777
0.03,0.495,146.1284,208.9708,294.1788,417.0423
0.03,0.51,142.9255,205.1022,296.1225,420.9159
0.03,0.525,139.6852,201.1924,298.7319,425.4484
0.03,0.54,136.5325,197.3313,302.979,432.8751
0.03,0.5549999999999999,133.186,193.3482,306.3269,437.1165
0.03,0.57,130.0273,189.5105,312.1622,446.3229
0.03,0.585,126.7347,185.5732,317.388,453.0431
0.03,0.6,123.5929,181.787,324.7176,463.8009
0.03,0.615,120.4393,177.9937,332.6936,475.0416
0.03,0.63,117.3606,174.2994,342.2584,489.3187
0.03,0.645,114.4013,170.7724,354.4338,508.5939
0.03,0.6599999999999999,111.3739,167.1449,366.391,528.6455
0.03,0.6749999999999999,108.4683,163.6904,381.4443,557.4037
0.03,0.69,105.6655,160.3512,398.9377,598.5103
0.045,0.015,201.3534,266.5498,306.3948,430.5979
0.045,0.03,202.4373,269.4263,308.6755,433.1212
0.045,0.045,203.3045,271.9821,311.3761,435.9356
0.045,0.06,204.0057,274.1702,314.4248,438.9185
0.045,0.075,204.6471,276.1685,319.4597,444.5755
0.045,0.09,205.2102,277.4536,321.1845,444.5827
0.045,0.105,206.0142,278.7401,324.8195,447.0319
0.045,0.12,207.852,280.5073,331.1213,451.3655
0.045,0.18,172.6757,253.2325,328.2457,458.5006
0.045,0.195,166.4248,246.8759,326.316,453.8199
0.045,0.21,165.9301,245.9453,326.3446,449.9295
0.045,0.22499999999999998,167.1944,246.6063,327.985,447.7448
0.045,0.24,168.659,247.0836,325.4108,439.9731
0.045,0.255,169.9227,247.295,324.1945,434.656
0.045,0.27,170.7985,247.01,322.4662,429.5661
0.045,0.285,171.2288,246.2242,320.3257,424.8789
0.045,0.3,171.2323,244.9978,317.6871,420.6108
0.045,0.315,170.858,243.4132,314.7009,416.8865
0.045,0.32999999999999996,170.1179,241.511,311.5334,413.76
0.045,0.345,169.0384,239.3387,308.2784,411.1985
0.045,0.36,167.6405,236.9358,305.1341,409.2672
0.045,0.375,165.9468,234.3261,302.165,407.8785
0.045,0.39,164.0689,231.6038,300.611,409.2878
0.045,0.40499999999999997,161.7735,228.563,297.2173,406.82
0.045,0.42,159.3419,225.429,295.3689,407.0611
0.045,0.435,156.728,222.1471,294.0604,407.859
0.045,0.44999999999999996,153.956,218.7276,293.3583,409.2803
0.045,0.46499999999999997,151.059,215.1855,293.3002,411.3055
0.045,0.48,148.0581,211.5426,293.8496,413.8815
0.045,0.495,144.9783,207.8125,295.0664,417.0572
0.045,0.51,141.8546,204.0227,297.0629,421.0627
0.045,0.525,138.6894,200.1936,299.7364,425.7175
0.045,0.54,135.6014,196.4009,304.0517,433.2548
0.045,0.5549999999999999,132.3214,192.4862,307.4436,437.6424
0.045,0.57,129.2297,188.7171,313.3606,446.9978
0.045,0.585,126.0089,184.8464,318.648,453.8799
0.045,0.6,122.8997,181.0926,325.7934,464.167
0.045,0.615,119.8304,177.3886,334.1145,476.256
0.045,0.63,116.8121,173.7567,343.7779,490.8088
0.045,0.645,113.8483,170.1983,355.056,508.5727
0.045,0.6599999999999999,110.9964,166.8039,369.1377,532.6629
0.045,0.6749999999999999,108.1724,163.4228,384.3874,562.1648
0.045,0.69,105.3927,160.0608,400.6986,602.6024
0.06,0.015,197.8848,263.0888,306.2079,429.4528
0.06,0.03,198.5597,265.6272,308.2086,431.9588
0.06,0.045,198.9601,268.0523,311.7057,437.3305
0.06,0.06,198.9213,269.5232,312.9373,437.7393
0.06,0.075,198.5557,270.7232,315.4986,440.7553
0.06,0.09,197.7777,271.5152,319.7666,446.4478
0.06,0.105,196.3155,271.1887,320.402,446.4378
0.06,0.12,193.8547,270.0146,322.3711,448.9638
0.06,0.135,189.707,267.208,323.6662,451.0453
0.06,0.15,183.1424,261.9564,324.3734,452.6387
0.06,0.16499999999999998,175.2216,254.8975,324.7874,453.3093
0.06,0.18,169.0477,248.9859,325.2042,452.5099
0.06,0.195,166.0273,245.8326,325.4151,450.1036
0.06,0.21,165.4193,244.9192,327.2687,449.1896
0.06,0.22499999999999998,165.9573,244.7301,325.0476,442.1818
0.06,0.24,166.9166,244.8682,324.3304,437.3513
0.06,0.255,167.8684,244.919,324.7698,434.6659
0.06,0.27,168.5137,244.409,321.4917,427.5469
0.06,0.285,168.8759,243.6195,319.4075,423.0572
0.06,0.3,168.9426,242.5733,318.5261,421.2682
0.06,0.315,168.5477,240.9463,314.1205,415.4371
0.06,0.32999999999999996,167.8629,239.1385,311.1185,412.4515
0.06,0.345,166.9184,237.1601,309.3501,412.2421
0.06,0.36,165.5362,234.7658,305.0771,408.2625
0.06,0.375,163.934,232.2608,302.2829,407.0303
0.06,0.39,162.1518,229.6421,300.8776,408.5637
0.06,0.40499999999999997,159.9583,226.7043,297.6117,406.2407
0.06,0.42,157.6313,223.6747,295.891,406.6107
0.06,0.435,155.1151,220.4919,294.6988,407.5611
0.06,0.44999999999999996,152.4425,217.1694,294.1097,409.1155
0.06,0.46499999999999997,149.7382,213.7689,295.0452,413.4131
0.06,0.48,146.7211,210.1622,294.7642,413.985
0.06,0.495,143.7266,206.5203,296.0773,417.2893
0.06,0.51,140.6814,202.8122,298.1687,421.4441
0.06,0.525,137.5875,199.0585,300.9103,426.2389
0.06,0.54,134.4782,195.2815,304.4407,431.8623
0.06,0.5549999999999999,131.3711,191.5066,308.7764,438.4747
0.06,0.57,128.2663,187.7405,313.9568,446.088
0.06,0.585,125.1967,184.0129,320.1879,455.0922
0.06,0.6,122.1522,180.3235,327.4358,465.5885
0.06,0.615,119.1506,176.6876,335.8683,477.9364
0.06,0.63,116.1901,173.1204,345.6692,492.8348
0.06,0.645,113.2911,169.6195,357.0654,511.0067
0.06,0.6599999999999999,110.5099,166.2931,371.3126,535.7073
0.06,0.6749999999999999,107.7588,162.9797,386.6389,566.1094
0.06,0.69,105.0895,159.7135,402.9687,608.2739
0.075,0.015,194.2273,259.3522,306.2763,427.9269
0.075,0.03,194.5253,261.5253,308.036,430.3118
0.075,0.045,194.4357,263.2943,309.9498,432.9194
0.075,0.06,193.9007,264.5584,312.0244,435.7115
0.075,0.075,192.8655,265.2382,314.2699,438.6753
0.075,0.09,191.2152,265.167,316.4027,441.5042
0.075,0.105,188.8572,264.4099,320.039,446.8659
0.075,0.12,185.5195,262.1892,320.1318,446.3953
0.075,0.135,181.2031,258.9616,321.5757,448.1833
0.075,0.15,176.1954,254.7493,322.6951,449.2089
0.075,0.16499999999999998,171.3502,250.3629,323.5176,449.225
0.075,0.18,167.6772,246.8161,324.045,448.0733
0.075,0.195,165.6318,244.7255,326.1107,448.4563
0.075,0.21,164.8746,243.5092,324.2432,442.5607
0.075,0.22499999999999998,165.0167,243.061,323.8545,438.5747
0.075,0.24,165.5178,242.8173,323.0023,434.1047
0.075,0.255,166.1076,242.5062,321.8665,429.5814
0.075,0.27,166.5576,241.9489,320.3346,425.1481
0.075,0.285,166.7796,241.0962,318.3429,420.9448
0.075,0.3,166.7713,240.0485,317.5591,419.4342
0.075,0.315,166.368,238.4783,313.3796,413.8547
0.075,0.32999999999999996,165.706,236.7395,310.5533,411.0823
0.075,0.345,164.8058,234.8496,308.9865,411.0923
0.075,0.36,163.4757,232.546,304.9199,407.2908
0.075,0.375,161.9394,230.1329,302.2968,406.241
0.075,0.39,160.1458,227.5333,299.9515,405.7446
0.075,0.40499999999999997,158.1144,224.7591,297.9692,405.7801
0.075,0.42,155.8674,221.8181,296.4,406.298
0.075,0.435,153.4344,218.7234,295.3409,407.425
0.075,0.44999999999999996,150.8503,215.4926,294.911,409.1449
0.075,0.46499999999999997,148.2269,212.1814,295.9734,413.5698
0.075,0.48,145.2913,208.655,295.7976,414.302
0.075,0.495,142.3777,205.0983,297.2242,417.767
0.075,0.51,139.4128,201.475,299.4129,422.07
0.075,0.525,136.4012,197.8063,302.258,427.0274
0.075,0.54,133.3767,194.1148,305.9037,432.8537
0.075,0.5549999999999999,130.3404,190.418,310.3512,439.6313
0.075,0.57,127.3103,186.7314,315.6525,447.4537
0.075,0.585,124.3102,183.0761,322.0125,456.6922
0.075,0.6,121.3367,179.4607,329.3859,467.4425
0.075,0.615,118.4673,175.979,338.9319,481.9763
0.075,0.63,115.5104,172.3957,347.9396,495.4239
0.075,0.645,112.6678,168.9586,359.4843,514.1257
0.075,0.6599999999999999,109.9138,165.6173,372.8591,537.8346
0.075,0.6749999999999999,107.2452,162.3767,388.2571,569.4535
0.075,0.69,104.7594,159.3127,405.6858,615.7091
0.09,0.015,190.6244,255.7952,307.5357,428.7259
0.09,0.03,190.5709,257.3094,308.0628,428.2474
0.09,0.045,190.1812,258.7462,309.8089,430.6507
0.09,0.06,189.2954,259.6403,311.6003,433.1702
0.09,0.075,187.8993,259.9341,313.5097,435.7755
0.09,0.09,185.9372,259.5309,315.4804,438.3923
0.09,0.105,183.3677,258.339,317.2826,440.7251
0.09,0.12,180.1961,256.3294,318.918,442.6706
0.09,0.135,176.5557,253.6025,320.3231,444.0403
0.09,0.15,172.7916,250.4774,321.4541,444.681
0.09,0.16499999999999998,169.3667,247.424,322.2901,444.4508
0.09,0.18,166.7295,244.9024,322.8187,443.2596
0.09,0.195,165.0954,243.135,323.0391,441.1141
0.09,0.21,164.3191,242.0268,322.9501,438.1479
0.09,0.22499999999999998,164.15,241.3365,322.4323,434.5062
0.09,0.24,164.3393,240.8324,321.6494,430.5637
0.09,0.255,164.614,240.2904,320.582,426.4986
0.09,0.27,164.8393,239.5861,319.042,422.4525
0.09,0.285,164.9489,238.7639,318.7308,420.9252
0.09,0.3,164.7335,237.4578,314.9439,415.1862
0.09,0.315,164.3159,236.0069,312.4755,412.1889
0.09,0.32999999999999996,163.6257,234.3137,309.8626,409.6993
0.09,0.345,162.6608,232.3896,307.238,407.7886
0.09,0.36,161.4312,230.2571,304.6623,406.389
0.09,0.375,160.0149,228.0017,303.395,407.7377
0.09,0.39,158.1965,225.4076,300.1263,405.2576
0.09,0.40499999999999997,156.2248,222.7144,298.3079,405.4532
0.09,0.42,154.1381,219.9155,297.9149,408.2924
0.09,0.435,151.6907,216.8484,296.0568,407.4847
0.09,0.44999999999999996,149.181,213.6997,295.7755,409.369
0.09,0.46499999999999997,146.5376,210.4226,296.0589,411.821
0.09,0.48,143.783,207.0361,296.9406,414.8463
0.09,0.495,141.053,203.6224,299.3929,420.5647
0.09,0.51,138.0761,200.0327,300.8194,422.9718
0.09,0.525,135.1444,196.4498,303.8045,428.1027
0.09,0.54,132.1954,192.8437,307.5881,434.1469
0.09,0.5549999999999999,129.2355,189.227,312.161,441.1249
0.09,0.57,126.2861,185.624,317.6349,449.21
0.09,0.585,123.3576,182.0485,324.1353,458.7105
0.09,0.6,120.4508,178.5102,331.6843,469.7817
0.09,0.615,117.6549,175.1002,341.39,484.6524
0.09,0.63,114.7599,171.5855,350.613,498.6539
0.09,0.645,112.0047,168.229,362.3436,518.0033
0.09,0.6599999999999999,109.3236,164.9583,375.9434,542.6758
0.09,0.6749999999999999,106.7395,161.8013,391.4977,575.8957
0.09,0.69,104.4428,158.8875,408.7473,625.1188
0.105,0.015,186.9614,251.5773,306.8335,424.0737
0.105,0.03,186.8014,253.1333,308.2552,425.9347
0.105,0.045,186.2084,254.2749,309.7753,428.0262
0.105,0.06,185.1801,254.9443,311.425,430.2611
0.105,0.075,183.6733,255.0383,313.083,432.5078
0.105,0.09,181.7464,254.7489,316.0765,437.2325
0.105,0.105,179.2769,253.3935,316.4053,436.6573
0.105,0.12,176.5002,251.6893,317.9353,438.2913
0.105,0.135,173.501,249.5239,319.2152,439.3529
0.105,0.15,170.5596,247.1682,320.2575,439.7466
0.105,0.16499999999999998,167.9375,244.8932,321.0222,439.3657
0.105,0.18,165.8794,242.9488,321.4974,438.1679
0.105,0.195,164.4862,241.4416,321.6261,436.1497
0.105,0.21,163.7149,240.4689,323.0514,435.8932
0.105,0.22499999999999998,163.3185,239.5232,321.0291,430.3331
0.105,0.24,163.2437,238.8189,320.2947,426.854
0.105,0.255,163.2646,238.0931,319.1537,423.2141
0.105,0.27,163.2645,237.2537,317.7081,419.6168
0.105,0.285,163.1565,236.2364,315.8868,416.2162
0.105,0.3,162.876,235.0017,313.8169,413.1684
0.105,0.315,162.3699,233.5465,311.5097,410.516
0.105,0.32999999999999996,161.6957,231.9728,310.3922,410.5396
0.105,0.345,160.6493,230.0018,306.6997,406.725
0.105,0.36,159.4162,227.9203,304.3449,405.5993
0.105,0.375,158.0222,225.7319,303.2937,407.1709
0.105,0.39,156.2365,223.2101,300.2438,404.9111
0.105,0.40499999999999997,154.3119,220.5914,298.6442,405.2959
0.105,0.42,152.1929,217.8122,297.4772,406.2266
0.105,0.435,149.9032,214.8832,296.8195,407.7416
0.105,0.44999999999999996,147.4657,211.8166,296.7245,409.8306
0.105,0.46499999999999997,144.8962,208.622,297.1599,412.4421
0.105,0.48,142.2207,205.3226,298.2155,415.6267
0.105,0.495,139.5713,201.9993,300.8809,421.6031
0.105,0.51,136.6693,198.4934,302.4152,424.159
0.105,0.525,133.9125,195.0603,306.4726,431.5509
0.105,0.54,130.9502,191.4769,309.4979,435.7611
0.105,0.5549999999999999,128.152,188.0143,315.0881,444.8773
0.105,0.57,125.1955,184.4305,319.8934,451.357
0.105,0.585,122.4137,181.0117,327.4992,463.0448
0.105,0.6,119.5128,177.4752,334.3206,472.612
0.105,0.615,116.7093,174.055,343.277,486.1198
0.105,0.63,113.9727,170.7078,353.7103,502.5622
0.105,0.645,111.2914,167.427,365.6661,522.6977
0.105,0.6599999999999999,108.6933,164.2411,379.5146,548.6222
0.105,0.6749999999999999,106.2214,161.1836,395.2333,583.8846
0.12,0.015,183.4981,247.7289,307.2512,421.9993
0.12,0.03,183.2313,249.0507,308.4621,423.4819
0.12,0.045,182.5835,250.0099,309.8396,425.2342
0.12,0.06,181.5123,250.5151,311.2678,427.1089
0.12,0.075,180.06,250.5569,312.7797,429.02
0.12,0.09,178.2059,250.0755,314.2515,430.8068
0.12,0.105,176.0504,249.1084,315.6382,432.3875
0.12,0.12,173.7084,247.9,318.2861,436.1193
0.12,0.135,171.2397,246.2021,319.486,436.9078
0.12,0.15,168.8507,244.3702,320.4583,437.1038
0.12,0.16499999999999998,166.7542,242.5937,321.1377,436.6119
0.12,0.18,165.042,241.0029,321.5377,435.4292
0.12,0.195,163.758,239.5491,320.1782,431.2311
0.12,0.21,162.9286,238.4751,320.0587,428.9032
0.12,0.22499999999999998,162.4327,237.5622,319.5961,426.1428
0.12,0.24,162.1461,236.7215,318.7954,423.0725
0.12,0.255,161.9735,235.8688,317.7168,419.8969
0.12,0.27,161.78,234.9188,316.2804,416.7559
0.12,0.285,161.5025,233.8239,314.602,413.8316
0.12,0.3,161.0995,232.5572,312.6499,411.183
0.12,0.315,160.5603,231.188,311.8245,411.0927
0.12,0.32999999999999996,159.7001,229.4311,308.3391,407.1281
0.12,0.345,158.6763,227.5854,306.1479,405.7799
0.12,0.36,157.4241,225.55,304.0279,404.9401
0.12,0.375,155.9556,223.3401,302.094,404.5939
0.12,0.39,154.2679,220.9544,300.3882,404.7198
0.12,0.40499999999999997,152.4668,218.4656,300.0548,407.4674
0.12,0.42,150.3069,215.694,298.0809,406.496
0.12,0.435,148.0758,212.8412,297.6716,408.2242
0.12,0.44999999999999996,145.7939,209.9051,298.7054,412.6102
0.12,0.46499999999999997,143.2015,206.7391,298.3941,413.3116
0.12,0.48,140.6035,203.5239,299.6455,416.679
0.12,0.495,137.9376,200.2285,301.6257,420.8684
0.12,0.51,135.2095,196.8676,304.2131,425.6581
0.12,0.525,132.4414,193.4584,307.5437,431.223
0.12,0.54,129.6485,190.0291,311.6633,437.7433
0.12,0.5549999999999999,126.9206,186.6555,317.4437,447.0833
0.12,0.57,124.05,183.1556,322.4674,453.9401
0.12,0.585,121.2702,179.7403,329.3271,464.0927
0.12,0.6,118.5076,176.3568,337.2938,475.9387
0.12,0.615,115.7965,173.0279,346.5001,490.0468
0.12,0.63,113.2,169.8486,358.2538,508.9459
0.12,0.645,110.5393,166.5636,369.4534,528.3088
0.12,0.6599999999999999,108.0294,163.4668,383.574,555.7719
0.12,0.6749999999999999,105.735,160.6121,400.5586,595.4519
0.135,0.015,180.1708,243.9635,307.6751,419.9237
0.135,0.03,179.8873,245.1263,308.7421,421.0775
0.135,0.045,179.2284,245.9384,309.9028,422.4228
0.135,0.06,178.3053,246.6359,312.2934,426.4711
0.135,0.075,176.8662,246.4046,312.4672,425.4495
0.135,0.09,175.2288,246.0202,313.7508,426.8958
0.135,0.105,173.3484,245.2523,314.9947,428.153
0.135,0.12,171.3113,244.1485,316.1077,429.0869
0.135,0.135,169.2671,242.8336,317.0796,429.6144
0.135,0.15,167.2861,241.3975,317.8536,429.6531
0.135,0.16499999999999998,165.5346,239.9778,318.4175,429.1551
0.135,0.18,164.0547,238.6475,318.7408,428.1009
0.135,0.195,162.9112,237.4637,318.803,426.5143
0.135,0.21,162.0751,236.4174,318.5848,424.4539
0.135,0.22499999999999998,161.4729,235.4583,318.0914,422.0414
0.135,0.24,161.079,234.6659,318.8161,421.7511
0.135,0.255,160.6703,233.5838,316.2309,416.6836
0.135,0.27,160.3253,232.5552,314.8991,414.0358
0.135,0.285,159.9019,231.3977,313.2911,411.5398
0.135,0.3,159.4103,230.1861,312.8099,411.5231
0.135,0.315,158.6716,228.6179,309.6028,407.4776
0.135,0.32999999999999996,157.7962,226.9742,307.6144,406.0174
0.135,0.345,156.724,225.1483,305.6366,405.0123
0.135,0.36,155.4509,223.1507,303.7538,404.4621
0.135,0.375,153.9749,220.9826,302.0646,404.3881
0.135,0.39,152.2986,218.6493,300.6089,404.7425
0.135,0.40499999999999997,150.4353,216.1578,299.5072,405.6048
0.135,0.42,148.4035,213.5155,298.8286,407.0203
0.135,0.435,146.2223,210.732,298.6519,408.9749
0.135,0.44999999999999996,143.9042,207.8148,298.9507,411.44
0.135,0.46499999999999997,141.4718,204.7816,299.7991,414.4547
0.135,0.48,139.0381,201.7057,302.1832,420.1165
0.135,0.495,136.3537,198.4415,303.4523,422.466
0.135,0.51,133.6991,195.1681,306.2492,427.4829
0.135,0.525,131.008,191.8493,309.8017,433.3514
0.135,0.54,128.2937,188.5054,314.1041,440.109
0.135,0.5549999999999999,125.5712,185.1494,319.2318,447.8712
0.135,0.57,122.8505,181.8002,325.3573,456.9764
0.135,0.585,120.1446,178.4703,332.4431,467.5141
0.135,0.6,117.4762,175.1786,340.6782,479.8554
0.135,0.615,114.8446,171.9369,350.186,494.6563
0.135,0.63,112.2667,168.7528,361.1798,512.5942
0.135,0.645,109.8054,165.7355,374.8756,536.7614
0.135,0.6599999999999999,107.4083,162.7484,389.335,566.1739
0.135,0.6749999999999999,105.1756,159.8469,404.0979,605.7344
0.15,0.015,177.0838,240.5674,309.0323,420.4272
0.15,0.03,176.7075,241.3433,309.0329,418.7695
0.15,0.045,176.1272,242.0825,310.0383,419.7642
0.15,0.06,175.1924,242.4728,311.0944,420.8754
0.15,0.075,174.0619,242.7549,313.3249,424.5339
0.15,0.09,172.6258,242.4604,314.4773,425.6152
0.15,0.105,170.9412,241.6458,314.3297,424.0305
0.15,0.12,169.2192,240.79,315.2654,424.7061
0.15,0.135,167.4877,239.7495,316.0729,425.0363
0.15,0.15,165.8154,238.6001,316.7118,424.958
0.15,0.16499999999999998,164.3109,237.4292,317.161,424.4347
0.15,0.18,163.0034,236.2865,317.3958,423.4542
0.15,0.195,161.9316,235.2094,317.3991,422.0427
0.15,0.21,161.133,234.3303,318.5896,422.647
0.15,0.22499999999999998,160.4506,233.3511,318.0753,420.5736
0.15,0.24,159.8439,232.2498,315.8488,416.0017
0.15,0.255,159.346,231.2372,314.8215,413.7276
0.15,0.27,158.8451,230.1419,313.5408,411.5107
0.15,0.285,158.3567,229.0443,313.3585,411.6704
0.15,0.3,157.6425,227.6075,310.4527,407.6819
0.15,0.315,156.8452,226.1194,308.7157,406.2203
0.15,0.32999999999999996,155.8945,224.4786,306.9439,405.1375
0.15,0.345,154.8549,222.7608,306.3524,406.6255
0.15,0.36,153.4795,220.7198,303.6001,404.2167
0.15,0.375,151.9818,218.5907,302.1366,404.382
0.15,0.39,150.392,216.3681,301.9721,407.1152
0.15,0.40499999999999997,148.4668,213.8653,300.1014,406.1408
0.15,0.42,146.4723,211.2848,299.7177,407.8006
0.15,0.435,144.4251,208.6225,300.7325,412.0832
0.15,0.44999999999999996,142.0697,205.7198,300.3095,412.6663
0.15,0.46499999999999997,139.6982,202.7628,301.4021,415.8815
0.15,0.48,137.2474,199.7143,303.1686,419.8556
0.15,0.495,134.7224,196.5866,305.5092,424.3994
0.15,0.51,132.2373,193.4635,309.4759,431.7063
0.15,0.525,129.536,190.1659,312.308,435.8226
0.15,0.54,126.8925,186.9059,316.8246,442.8734
0.15,0.5549999999999999,124.2453,183.6386,322.2218,451.0168
0.15,0.57,121.6143,180.3824,328.5981,460.5172
0.15,0.585,118.9996,177.1485,335.9638,471.5291
0.15,0.6,116.4731,174.025,345.4691,486.248
0.15,0.615,113.8602,170.7895,354.336,500.0369
0.15,0.63,111.3587,167.6933,365.6187,518.9641
0.15,0.645,108.9533,164.688,378.5927,542.9021
0.15,0.6599999999999999,106.6744,161.8026,393.2285,574.69
0.15,0.6749999999999999,104.786,159.2973,410.2379,622.3733
0.16499999999999998,0.015,173.9237,236.7916,308.7353,416.287
0.16499999999999998,0.03,173.7733,237.9404,310.2779,419.0783
0.16499999999999998,0.045,173.1748,238.3859,310.1967,417.3122
0.16499999999999998,0.06,172.3616,238.767,311.061,418.07
0.16499999999999998,0.075,171.3295,238.8634,311.9773,418.8709
0.16499999999999998,0.09,170.095,238.6739,312.873,419.6234
0.16499999999999998,0.105,168.7048,238.2207,313.7087,420.2368
0.16499999999999998,0.12,167.2937,237.7415,315.7359,423.1379
0.16499999999999998,0.135,165.8203,236.9033,316.4327,423.2803
0.16499999999999998,0.15,164.38,235.9561,316.9726,423.0921
0.16499999999999998,0.16499999999999998,163.0576,234.9594,317.336,422.5456
0.16499999999999998,0.18,161.8816,233.9518,317.4968,421.6353
0.16499999999999998,0.195,160.8094,232.8117,316.0387,417.9979
0.16499999999999998,0.21,159.9521,231.8354,315.7538,416.5042
0.16499999999999998,0.22499999999999998,159.2197,230.8676,315.2423,414.7912
0.16499999999999998,0.24,158.5665,229.8617,314.4583,412.948
0.16499999999999998,0.255,157.9468,228.8086,313.475,411.0814
0.16499999999999998,0.27,157.3873,227.7851,313.5499,411.491
0.16499999999999998,0.285,156.6567,226.4459,310.9771,407.6986
0.16499999999999998,0.3,155.9064,225.0934,309.4992,406.3155
0.16499999999999998,0.315,155.0263,223.6027,307.9583,405.2441
0.16499999999999998,0.32999999999999996,154.0781,222.051,307.5443,406.6754
0.16499999999999998,0.345,152.8228,220.1771,304.9147,404.1618
0.16499999999999998,0.36,151.4772,218.2373,303.5253,404.2009
0.16499999999999998,0.375,149.9731,216.1487,302.3439,404.6345
0.16499999999999998,0.39,148.3056,213.9069,301.44,405.5578
0.16499999999999998,0.40499999999999997,146.4881,211.5238,300.9052,406.9754
0.16499999999999998,0.42,144.5249,209.0009,300.7882,408.8956
0.16499999999999998,0.435,142.4265,206.3432,301.0829,411.2851
0.16499999999999998,0.44999999999999996,140.2126,203.566,301.8728,414.1982
0.16499999999999998,0.46499999999999997,137.991,200.7403,304.1586,419.7116
0.16499999999999998,0.48,135.515,197.7107,305.2402,421.8912
0.16499999999999998,0.495,133.056,194.6638,307.8184,426.6957
0.16499999999999998,0.51,130.5524,191.5606,311.1046,432.2729
0.16499999999999998,0.525,128.0139,188.4151,315.1016,438.7128
0.16499999999999998,0.54,125.5346,185.319,320.7788,447.9474
0.16499999999999998,0.5549999999999999,122.9047,182.0793,325.5759,454.6591
0.16499999999999998,0.57,120.352,178.915,332.1999,464.5934
0.16499999999999998,0.585,117.8153,175.7671,339.877,476.1301
0.16499999999999998,0.6,115.3074,172.6548,348.6989,489.7745
0.16499999999999998,0.615,112.902,169.6789,360.0117,508.0118
